LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_OPERATIONAL_RATING,YR1_OPERATIONAL_RATING,YR2_OPERATIONAL_RATING,OPERATIONAL_RATING_BAND,ELECTRIC_CO2,HEATING_CO2,RENEWABLES_CO2,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,MAIN_BENCHMARK,MAIN_HEATING_FUEL,OTHER_FUEL,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,TOTAL_FLOOR_AREA,ANNUAL_THERMAL_FUEL_USAGE,TYPICAL_THERMAL_FUEL_USAGE,ANNUAL_ELECTRICAL_FUEL_USAGE,TYPICAL_ELECTRICAL_FUEL_USAGE,RENEWABLES_FUEL_THERMAL,RENEWABLES_ELECTRICAL,YR1_ELECTRICITY_CO2,YR2_ELECTRICITY_CO2,YR1_HEATING_CO2,YR2_HEATING_CO2,YR1_RENEWABLES_CO2,YR2_RENEWABLES_CO2,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,BUILDING_CATEGORY,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,POSTTOWN,NOMINATED_DATE,OR_ASSESSMENT_END_DATE,LODGEMENT_DATETIME,OCCUPANCY_LEVEL,UPRN,UPRN_SOURCE
5124021252008122210324401900334,,Judge Business School,"Old Addenbrookes Site, Trumpington Street",CB2 1AG,342011930000,60.0,,,C,493.0,212.0,,Information not provided,2008-12-22,E07000008,E14000617,Cambridgeshire County,2008-12-22,University Campus,Natural Gas,,,,12602,87,80,71,251,0,0.0,,,,,,,,,,,Heating and Natural Ventilation,S4;,"Judge Business School, Old Addenbrookes Site, Trumpington Street",Cambridge,Cambridge,CAMBRIDGE,2008-12-01,2008-11-27,2008-12-22 10:32:44,,200004214708,Address Matched
37050672642018042715044817650240,"BU22 OPD CLINICS 10, 12",Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610025,101.0,173.0,,E,73.0,76.0,0.0,Clinic,2018-04-23,E07000008,E14000934,Cambridgeshire County,2018-04-27,Clinic,District Heating,,,,1897,200,200,70,70,0,0.0,191.0,,68.0,,0.0,,Yes,,2.0,3.0,Heating and Natural Ventilation,S5;,"BU22 OPD CLINICS 10, 12, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2018-03-31,2018-01-01,2018-04-27 15:04:48,Standard Occupancy,,
37050071602018042715010417690240,BU17 A WARDS,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610019,126.0,81.0,,F,511.0,535.0,0.0,Hospital - Clinical And Research,2018-04-23,E07000008,E14000934,Cambridgeshire County,2018-04-27,Hospital - Clinical And Research,District Heating,,,,6341,422,421,146,90,0,0.0,480.0,,162.0,,0.0,,Yes,,3.0,3.0,Heating and Mechanical Ventilation,S6;,"BU17 A WARDS, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2018-03-31,2018-01-01,2018-04-27 15:01:04,Standard Occupancy,,
45780373602014042414281112620240,BU 24,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610032,117.0,148.0,132.0,E,820.0,1047.0,0.0,Hospital - Clinical And Research,2014-04-22,E07000008,E14000934,Cambridgeshire County,2014-04-24,Hospital - Clinical And Research,District Heating,,,,11479,507,463,130,90,0,0.0,779.0,750.0,1028.0,782.0,0.0,0.0,Yes,,2.0,3.0,Heating and Mechanical Ventilation,S6;,"BU 24, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2013-01-31,2013-01-31,2014-04-24 14:28:11,Standard Occupancy,,
2651630922015120115100258790077,MUMFORD,Anglia Ruskin University,East Road,CB1 1PT,750439830007,70.0,79.0,79.0,C,276.0,112.0,0.0,Cultural Activities; Entertainment Halls,2015-11-30,E07000008,E14000617,Cambridgeshire County,2015-12-01,Cultural Activities,Natural Gas,,Not applicable,Not applicable,4882,118,279,103,109,0,0.0,283.0,281.0,95.0,131.0,0.0,0.0,Yes,249.0,,1.0,Heating and Mechanical Ventilation,H4; H5;,"MUMFORD, Anglia Ruskin University, East Road",Cambridge,Cambridge,CAMBRIDGE,2015-10-31,2015-07-31,2015-12-01 15:10:02,Standard Occupancy,200004211405,Address Matched
76610660022013041515180761220040,,The Hawthorns,Haviland Way,CB4 2RA,460064120000,64.0,,,C,26.0,38.0,0.0,Long Term Residential,2013-02-20,E07000008,E14000617,Cambridgeshire County,2013-04-15,Long Term Residential,Natural Gas,,,,831,237,439,57,65,0,0.0,,,,,,,No,,,4.0,Heating and Natural Ventilation,S7;,"The Hawthorns, Haviland Way",Cambridge,Cambridge,CAMBRIDGE,2013-01-30,2012-10-30,2013-04-15 15:18:07,Standard Occupancy,200004196132,Address Matched
13011390042009042113495805700040,,Shirley Community Nursery and Primary School,Nuffield Road,CB4 1TF,102819700000,130.0,,,F,63.0,74.0,0.0,Schools And Seasonal Public Buildings,2009-04-05,E07000008,E14000617,Cambridgeshire County,2009-04-21,Schools And Seasonal Public Buildings,Natural Gas,,Not applicable,Not applicable,1782,216,174,64,46,0,0.0,,,,,,,,,,,Heating and Natural Ventilation,S3;,"Shirley Community Nursery and Primary School, Nuffield Road",Cambridge,Cambridge,CAMBRIDGE,2009-04-01,2009-03-05,2009-04-21 13:49:58,,200004214065,Address Matched
15981150642013021913425838800240,,Colville Primary School,Colville Road,CB1 9EJ,162725830000,62.0,163.0,145.0,C,33.0,50.0,0.0,Schools And Seasonal Public Buildings,2012-04-28,E07000008,E14000617,Cambridgeshire County,2013-02-19,Schools And Seasonal Public Buildings,Natural Gas,,,,2678,97,147,23,40,0,0.0,44.0,37.0,92.0,84.0,0.0,0.0,No,,,5.0,Heating and Natural Ventilation,S3;,"Colville Primary School, Colville Road",Cambridge,Cambridge,CAMBRIDGE,2012-04-29,2012-03-23,2013-02-19 13:42:58,Standard Occupancy,10002565459,Address Matched
2651330022008100214094658710079,RUSKIN,Anglia Ruskin University,East Road,CB1 1PT,750439830009,81.0,,,D,274.0,88.0,,University campus,2008-09-30,E07000008,E14000617,Cambridgeshire County,2008-10-02,University campus,Natural Gas,,Not applicable,Not applicable,4908,93,80,102,245,0,0.0,,,,,,,,,,,Heating and Natural Ventilation,S4; S4; S4;,"RUSKIN, Anglia Ruskin University, East Road",Cambridge,Cambridge,CAMBRIDGE,,2008-06-30,2008-10-02 14:09:46,,200004211405,Address Matched
106887332962015120115204258790072,UNIVERSITY EYE CLINIC,Anglia Ruskin University,East Road,CB1 1PT,750439830022,72.0,,,C,36.0,0.0,0.0,Clinic,2015-11-30,E07000008,E14000617,Cambridgeshire County,2015-12-01,Clinic,Grid Supplied Electricity,,,,635,0,207,103,70,0,0.0,,,,,,,Yes,,2.0,3.0,Mixed-mode with Natural Ventilation,S5;,"UNIVERSITY EYE CLINIC, Anglia Ruskin University, East Road",Cambridge,Cambridge,CAMBRIDGE,2015-10-31,2015-07-31,2015-12-01 15:20:42,Standard Occupancy,200004211405,Address Matched
19720990002016051217582969000040,,Cambridge City Council,"The Guildhall,",CB2 3QJ,506109060000,59.0,61.0,66.0,C,289.0,176.0,0.0,General Office,2016-04-01,E07000008,E14000617,Cambridgeshire County,2016-05-12,General Office,Natural Gas,,,,10447,87,120,50,95,0,0.0,262.0,281.0,218.0,246.0,0.0,0.0,Yes,66.0,,1.0,Heating and Natural Ventilation,C1;,"Cambridge City Council, The Guildhall,",Cambridge,Cambridge,CAMBRIDGE,2016-04-01,2016-03-31,2016-05-12 17:58:29,Standard Occupancy,200004292747,Address Matched
78227750702013071912511527200220,,Arthur Rank,Cambridgeshire Community Services NHS Trust,CB1 3DF,978095220000,91.0,,,D,29.0,76.0,,Long Term Residential;,2013-02-23,E07000008,E14000617,Cambridgeshire County,2013-07-19,Long Term Residential,Natural Gas,,Nil,nil,930,420,452,57,65,0,0.0,,,,,,,Yes,,1.0,3.0,Heating and Natural Ventilation,S7;,"Arthur Rank, Cambridgeshire Community Services NHS Trust",Cambridge,Cambridge,CAMBRIDGE,2013-03-25,2012-12-31,2013-07-19 12:51:15,Standard Occupancy,,
2728230022008100213594058710072,COSLETT,Anglia Ruskin University,East Road,CB1 1PT,750439830002,102.0,,,E,203.0,140.0,,University campus,2008-09-30,E07000008,E14000617,Cambridgeshire County,2008-10-02,University campus,Natural Gas,,Not applicable,Not applicable,3654,197,80,101,245,0,0.0,,,,,,,,,,,Heating and Natural Ventilation,S4; S4; S4; S4;,"COSLETT, Anglia Ruskin University, East Road",Cambridge,Cambridge,CAMBRIDGE,,2008-06-30,2008-10-02 13:59:40,,200004211405,Address Matched
2651530922019101013484658900074,EASTINGS,Anglia Ruskin University,East Road,CB1 1PT,750439830004,119.0,121.0,106.0,E,58.0,39.0,0.0,General Office,2019-10-10,E07000008,E14000617,Cambridgeshire County,2019-10-10,General Office,Natural Gas,,,,1083,187,120,98,95,0,0.0,58.0,51.0,42.0,36.0,0.0,0.0,No,,,4.0,Heating and Natural Ventilation,C1;,"EASTINGS, Anglia Ruskin University, East Road",Cambridge,Cambridge,CAMBRIDGE,2019-10-31,2019-08-01,2019-10-10 13:48:46,Standard Occupancy,200004211405,Address Matched
19720990042017053117423669000040,,Cambridge City Council,"The Guildhall,",CB2 3QJ,506109060000,59.0,59.0,61.0,C,228.0,238.0,0.0,General Office,2017-04-01,E07000008,E14000617,Cambridgeshire County,2017-05-31,General Office,Natural Gas,,,,10447,118,122,40,95,0,0.0,289.0,262.0,176.0,218.0,0.0,0.0,Yes,66.0,,1.0,Heating and Natural Ventilation,C1;,"Cambridge City Council, The Guildhall,",Cambridge,Cambridge,CAMBRIDGE,2017-04-01,2017-03-31,2017-05-31 17:42:36,Standard Occupancy,200004292747,Address Matched
2651530962015120113291958790074,EASTINGS,Anglia Ruskin University,East Road,CB1 1PT,750439830004,103.0,,,E,51.0,34.0,0.0,General Office,2015-11-30,E07000008,E14000617,Cambridgeshire County,2015-12-01,General Office,Natural Gas,,Not applicable,Not applicable,1083,164,124,85,95,0,0.0,,,,,,,No,,,4.0,Heating and Natural Ventilation,C1;,"EASTINGS, Anglia Ruskin University, East Road",Cambridge,Cambridge,CAMBRIDGE,2015-10-31,2015-07-31,2015-12-01 13:29:19,Standard Occupancy,200004211405,Address Matched
105774350062016081011020181710074,OLD PHYSICAL CHEMISTRY,University of Cambridge,Pembroke Street,CB2 3RA,782557170004,99.0,104.0,,D,213.0,27.0,0.0,Laboratory Or Operating Theatre,2015-09-30,E07000008,E14000617,Cambridgeshire County,2016-08-10,Laboratory Or Operating Theatre,Natural Gas,,,,2025,68,162,192,160,0,0.0,217.0,,31.0,,0.0,,No,,,4.0,Heating and Natural Ventilation,S10;,"OLD PHYSICAL CHEMISTRY, University of Cambridge, Pembroke Street",Cambridge,Cambridge,CAMBRIDGE,2016-03-31,2015-12-31,2016-08-10 11:02:01,Standard Occupancy,,
105760380902015102508320141150210,MOTT BUILDING,University of Cambridge,"Cavendish Laboratory, J J Thomson Avenue",CB3 0HE,392848140005,241.0,,,G,1694.0,137.0,0.0,University Campus,2015-09-29,E07000008,E14000617,Cambridgeshire County,2015-10-25,University Campus,Natural Gas,,,,8618,82,229,357,80,0,0.0,,,,,,,Yes,,2.0,5.0,Heating and Natural Ventilation,S4;,"MOTT BUILDING, University of Cambridge, Cavendish Laboratory, J J Thomson Avenue",Cambridge,Cambridge,CAMBRIDGE,2015-03-31,2014-12-31,2015-10-25 08:32:01,Standard Occupancy,200004159011,Address Matched
58354731962019101013505658900077,LORD ASHCROFT BUILDING,Anglia Ruskin University,East Road,CB1 1PT,750439830017,105.0,90.0,97.0,E,290.0,481.0,115.0,Restaurant; University Campus,2019-10-10,E07000008,E14000617,Cambridgeshire County,2019-10-10,University Campus,Natural Gas,,,,7990,310,245,66,80,0,28.4,410.0,386.0,266.0,321.0,125.0,122.0,Yes,708.0,,1.0,Mixed-mode with Mechanical Ventilation,H1; S4;,"LORD ASHCROFT BUILDING, Anglia Ruskin University, East Road",Cambridge,Cambridge,CAMBRIDGE,2019-10-31,2019-08-01,2019-10-10 13:50:56,Standard Occupancy,200004211405,Address Matched
14544970042017092115393509310210,MAIN BUILDING,North Cambridge Academy,Arbury Road,CB4 2JF,307957300001,103.0,,,E,142.0,145.0,0.0,Schools And Seasonal Public Buildings,2017-09-21,E07000008,E14000617,Cambridgeshire County,2017-09-21,Schools And Seasonal Public Buildings,Natural Gas,,,,5388,138,153,48,40,0,0.0,,,,,,,Yes,,2.0,5.0,Heating and Natural Ventilation,S3;,"MAIN BUILDING, North Cambridge Academy, Arbury Road",Cambridge,Cambridge,CAMBRIDGE,2017-06-30,2017-03-31,2017-09-21 15:39:35,Standard Occupancy,200004213245,Address Matched
48737415b8fa8c732c04ae1c8a569999b9b13e208bceac6ebfa7f9f485594b38,GREENHALGH BUILDING,Hills Road Sixth Form College,Hills Road,CB2 8PE,536976060002,36.0,40.0,45.0,B,51.0,35.0,4.0,University Campus,2020-09-30,E07000008,E14000617,Cambridgeshire,2021-07-23,University Campus,Natural Gas,,,,2604,70,242,36,80,0,7.3,61.0,73.0,38.0,41.0,5.0,11.0,Y,,1.0,3.0,Heating and Natural Ventilation,S4; ,"GREENHALGH BUILDING, Hills Road Sixth Form College, Hills Road",Cambridge,Cambridge,CAMBRIDGE,2020-09-30,2020-07-31,2021-07-23 16:18:43,Standard Occupancy,200004215832,Address Matched
106868690242015111215385961750210,ANIMAL HOLDING UNIT,University of Cambridge Department of Veterinary Medicine,Madingley Road,CB3 0ES,329869760005,520.0,,,G,168.0,0.0,0.0,Storage Facility,2015-09-29,E07000008,E14000617,Cambridgeshire County,2015-11-12,Storage Facility,Grid Supplied Electricity,,,,669,0,150,457,35,0,0.0,,,,,,,No,,,4.0,Natural Ventilation Only,W4;,"ANIMAL HOLDING UNIT, University of Cambridge Department of Veterinary Medicine, Madingley Road",Cambridge,Cambridge,CAMBRIDGE,2015-03-31,2014-12-31,2015-11-12 15:38:59,Standard Occupancy,200004159010,Address Matched
105760080942015102508590341120210,MICROELECTRONICS BUILDING,University of Cambridge,"Cavendish Laboratory, J J Thomson Avenue",CB3 0HE,392848140002,364.0,,,G,458.0,113.0,0.0,University Campus,2015-09-29,E07000008,E14000617,Cambridgeshire County,2015-10-25,University Campus,Natural Gas,,,,1774,327,229,469,80,0,0.0,,,,,,,Yes,,2.0,5.0,Heating and Natural Ventilation,S4;,"MICROELECTRONICS BUILDING, University of Cambridge, Cavendish Laboratory, J J Thomson Avenue",Cambridge,Cambridge,CAMBRIDGE,2015-03-31,2014-12-31,2015-10-25 08:59:03,Standard Occupancy,200004159011,Address Matched
14544970002019062613585905310210,MAIN BUILDING,North Cambridge Academy,Arbury Road,CB4 2JF,307957300001,102.0,103.0,,E,126.0,162.0,0.0,Schools And Seasonal Public Buildings,2017-09-25,E07000008,E14000617,Cambridgeshire County,2019-06-26,Schools And Seasonal Public Buildings,Natural Gas,,,,5388,155,157,43,40,0,0.0,142.0,,145.0,,0.0,,Yes,,2.0,5.0,Heating and Natural Ventilation,S3;,"MAIN BUILDING, North Cambridge Academy, Arbury Road",Cambridge,Cambridge,CAMBRIDGE,2018-06-30,2018-03-31,2019-06-26 13:58:59,Standard Occupancy,200004213245,Address Matched
10471810442018042608521896900040,,University of Cambridge,10 West Road,CB3 9DZ,244731990000,105.0,,,E,649.0,227.0,0.0,University Campus,2018-04-06,E07000008,E14000617,Cambridgeshire County,2018-04-26,University Campus,Natural Gas,,,,9216,,,,,,,,,,,,,Yes,,2.0,5.0,Heating and Natural Ventilation,S4;,"University of Cambridge, 10 West Road",Cambridge,Cambridge,CAMBRIDGE,2018-03-31,2017-12-31,2018-04-26 08:52:18,Standard Occupancy,,
11245790202018060411564896000040,,University of Cambridge Department of Engineering,Institute for Manufacturing,CB3 0FS,120349090000,133.0,133.0,64.0,F,524.0,31.0,19.0,University Campus,2018-04-06,E07000008,E14000617,Cambridgeshire County,2018-06-04,University Campus,Natural Gas,,,,4598,34,240,207,80,34,0.0,516.0,88.0,47.0,188.0,24.0,24.0,Yes,,2.0,5.0,Heating and Natural Ventilation,S4;,"University of Cambridge Department of Engineering, Institute for Manufacturing",Cambridge,Cambridge,CAMBRIDGE,2018-03-31,2017-12-31,2018-06-04 11:56:48,Standard Occupancy,,
105761720442015110315442931200210,,Lady Mitchell Hall,University of Cambridge,CB3 9DA,449032230000,94.0,,,D,55.0,61.0,0.0,University Campus,2015-09-29,E07000008,E14000617,Cambridgeshire County,2015-11-03,University Campus,Natural Gas,,,,1396,226,229,71,80,0,0.0,,,,,,,Yes,,2.0,5.0,Heating and Natural Ventilation,S4;,"Lady Mitchell Hall, University of Cambridge",Cambridge,Cambridge,CAMBRIDGE,2015-03-31,2014-12-31,2015-11-03 15:44:29,Standard Occupancy,,
37049871642018042715183511670040,BU83 OLD OPD BLOCK,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610017,98.0,91.0,,D,301.0,345.0,0.0,Clinic,2018-04-09,E07000008,E14000934,Cambridgeshire County,2018-04-27,Clinic,District Heating,,,,8538,202,200,64,70,0,0.0,300.0,,312.0,,0.0,,Yes,,3.0,3.0,Heating and Mechanical Ventilation,S5;,"BU83 OLD OPD BLOCK, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2018-03-31,2018-01-01,2018-04-27 15:18:35,Standard Occupancy,,
9388630002015102415474341200210,,University of Cambridge,Downing Street,CB2 3EB,408093240000,100.0,,,D,135.0,32.0,0.0,University Campus,2015-09-29,E07000008,E14000617,Cambridgeshire County,2015-10-24,University Campus,Natural Gas,,,,1898,87,229,129,80,0,0.0,,,,,,,Yes,,2.0,5.0,Heating and Natural Ventilation,S4;,"University of Cambridge, Downing Street",Cambridge,Cambridge,CAMBRIDGE,2015-03-31,2014-12-31,2015-10-24 15:47:43,Standard Occupancy,,
48396740542017072912020001910040,MAIN BUILDING,Cambridgeshire Learning Disability Partnership,"Horizon Resource Centre, Coldhams Lane",CB1 3HY,157774900001,175.0,201.0,206.0,G,19.0,41.0,0.0,Schools And Seasonal Public Buildings,2014-04-09,E07000008,E14000617,Cambridgeshire County,2017-07-29,Schools And Seasonal Public Buildings,Natural Gas,,,,648,323,156,53,40,0,0.0,19.0,14.0,51.0,58.0,0.0,0.0,No,,,4.0,Natural Ventilation Only,S3;,"MAIN BUILDING, Cambridgeshire Learning Disability Partnership, Horizon Resource Centre, Coldhams Lane",Cambridge,Cambridge,CAMBRIDGE,2017-05-28,2017-02-28,2017-07-29 12:02:00,Standard Occupancy,200004213649,Address Matched
7358350742018042609211796800040,,University of Cambridge,"William Gates Building, 15 J J Thomson Avenue",CB3 0FD,171625890000,102.0,98.0,99.0,E,863.0,83.0,0.0,University Campus,2018-04-06,E07000008,E14000617,Cambridgeshire County,2018-04-26,University Campus,Natural Gas,,,,10241,42,240,153,80,0,0.0,833.0,864.0,92.0,56.0,0.0,0.0,Yes,,2.0,5.0,Heating and Natural Ventilation,S4;,"University of Cambridge, William Gates Building, 15 J J Thomson Avenue",Cambridge,Cambridge,CAMBRIDGE,2018-03-31,2017-12-31,2018-04-26 09:21:17,Standard Occupancy,10002562100,Address Matched
33690590142015050715134139400040,,Cambridge City Council,"Mandela House, 4 Regent Street",CB2 1BY,616129430000,96.0,100.0,98.0,D,345.0,65.0,0.0,General Office,2015-04-01,E07000008,E14000617,Cambridgeshire County,2015-05-07,General Office,Natural Gas,,,,3006,111,173,209,197,0,0.0,357.0,363.0,70.0,68.0,0.0,0.0,Yes,304.0,,1.0,Heating and Mechanical Ventilation,C1;,"Cambridge City Council, Mandela House, 4 Regent Street",Cambridge,Cambridge,CAMBRIDGE,2015-04-01,2015-03-31,2015-05-07 15:13:41,Extended Occupancy,200004168114,Address Matched
7739040062013092014280247910080,,British Antarctic Survey,"High Cross, Madingley Road",CB3 0ET,843742700000,128.0,134.0,150.0,F,782.0,363.0,0.0,General Office; Workshop; Laboratory Or Operating Theatre; Restaurant; Cold Storage,2013-09-10,E07000008,E14000617,Cambridgeshire County,2013-09-20,General Office,Natural Gas,,,,10281,182,155,138,104,0,0.0,835.0,972.0,326.0,333.0,0.0,0.0,No,,,5.0,Mixed-mode with Natural Ventilation,C1; W3; S10; H1; W5;,"British Antarctic Survey, High Cross, Madingley Road",Cambridge,Cambridge,CAMBRIDGE,2013-11-01,2013-09-02,2013-09-20 14:28:02,Standard Occupancy,200004203165,Address Matched
33690590102019062416410339400040,,Cambridge City Council,"Mandela House, 4 Regent Street",CB2 1BY,616129430000,135.0,,,F,277.0,42.0,0.0,General Office,2019-04-01,E07000008,E14000617,Cambridgeshire County,2019-06-24,General Office,Natural Gas,,,,3006,,,,,,,,,,,,,Yes,,2.0,2.0,Heating and Mechanical Ventilation,C1;,"Cambridge City Council, Mandela House, 4 Regent Street",Cambridge,Cambridge,CAMBRIDGE,2019-04-01,2019-02-28,2019-06-24 16:41:03,Extended Occupancy,200004168114,Address Matched
105681270542015102415200821100210,,University Social Club,15 Mill Lane,CB2 1RX,453147120000,73.0,,,C,59.0,18.0,0.0,Restaurant,2015-09-29,E07000008,E14000617,Cambridgeshire County,2015-10-24,Restaurant,Natural Gas,,,,898,104,360,120,88,0,0.0,,,,,,,Yes,,2.0,5.0,Heating and Natural Ventilation,H1;,"University Social Club, 15 Mill Lane",Cambridge,Cambridge,CAMBRIDGE,2015-03-31,2014-12-31,2015-10-24 15:20:08,Standard Occupancy,200004216754,Address Matched
4061380542016121913011831420210,D BLOCK,Sixth Form College,Long Road,CB2 8PX,255388430002,52.0,53.0,54.0,C,38.0,15.0,0.0,University Campus,2016-09-29,E07000008,E14000934,Cambridgeshire County,2016-12-19,University Campus,Natural Gas,,,,1120,67,238,62,80,0,0.0,39.0,39.0,15.0,16.0,0.0,0.0,Yes,13.0,,1.0,Heating and Natural Ventilation,S4;,"D BLOCK, Sixth Form College, Long Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2016-10-01,2016-07-30,2016-12-19 13:01:18,Standard Occupancy,200004215571,Address Matched
84146540642018042608450826800040,,University of Cambridge,Sidgwick Avenue,CB3 9DA,169724820000,85.0,,,D,291.0,102.0,0.0,University Campus,2018-04-06,E07000008,E14000617,Cambridgeshire County,2018-04-26,University Campus,Natural Gas,,,,5075,,,,,,,,,,,,,Yes,,2.0,5.0,Heating and Natural Ventilation,S4;,"University of Cambridge, Sidgwick Avenue",Cambridge,Cambridge,CAMBRIDGE,2018-03-31,2017-12-31,2018-04-26 08:45:08,Standard Occupancy,,
6581c4237a190ac6e19feb7744940ec2d88149e61e6e944f70fd83ac73e71a84,H141 Cambridge Centre for Brain Repair,M R C Cambridge Centre for Brain Repair,"Forvie Site, Robinson Way",CB2 0PY,10001316978,176.0,190.0,184.0,G,266.0,95.0,0.0,Laboratory Or Operating Theatre,2021-07-26,E07000008,E14000934,Cambridgeshire,2021-08-23,Laboratory Or Operating Theatre,Natural Gas,,,,1725,285,159,280,160,0,0.0,306.0,297.0,88.0,82.0,0.0,0.0,Y,,2.0,5.0,Heating and Natural Ventilation,S10; ,"H141 Cambridge Centre for Brain Repair, M R C Cambridge Centre for Brain Repair, Forvie Site, Robinson Way",Cambridge,South Cambridgeshire,CAMBRIDGE,2021-03-31,2020-12-31,2021-08-23 10:59:45,Standard Occupancy,200004170704,Address Matched
9173690342011032311151250400290,,Mayfield Primary School,Warwick Road,CB4 3HN,333489450000,80.0,75.0,91.0,D,61.0,91.0,0.0,Schools And Seasonal Public Buildings,2010-01-20,E07000008,E14000617,Cambridgeshire County,2011-03-23,Schools And Seasonal Public Buildings,Natural Gas,,,,2789,169,195,40,57,0,0.0,61.0,65.0,80.0,95.0,0.0,0.0,No,,,5.0,Heating and Natural Ventilation,S3;,"Mayfield Primary School, Warwick Road",Cambridge,Cambridge,CAMBRIDGE,2011-01-01,2010-11-02,2011-03-23 11:15:12,Extended Occupancy,10002565450,Address Matched
6745291252009122214181600900109,,University of Cambridge,74 Trumpington Street,CB2 1RW,199510500000,65.0,68.0,,C,48.0,31.0,,General Office,2009-12-21,E07000008,E14000617,Cambridgeshire County,2009-12-22,General Office,Natural Gas,,,,1581,101,127,55,95,0,0.0,52.0,,31.0,,,,No,,,5.0,Heating and Natural Ventilation,C1;,"University of Cambridge, 74 Trumpington Street",Cambridge,Cambridge,CAMBRIDGE,2009-12-21,2009-10-19,2009-12-22 14:18:16,,,
7866260542018042608420065100040,,Faculty of Education,184 Hills Road,CB2 8PQ,353906160000,71.0,,,C,250.0,142.0,0.0,University Campus,2018-04-05,E07000008,E14000934,Cambridgeshire County,2018-04-26,University Campus,Natural Gas,,,,6132,,,,,,,,,,,,,Yes,,2.0,5.0,Heating and Natural Ventilation,S4;,"Faculty of Education, 184 Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2018-03-31,2017-12-31,2018-04-26 08:42:00,Standard Occupancy,10002567138,Address Matched
1cf31c68f7b62514b3173162455281317d4109e075992658ecc98b0a6284b969,C010 Fitzwilliam Museum,Fitzwilliam Museum,Trumpington Street,CB2 1RB,10001316392,110.0,120.0,117.0,E,745.0,220.0,0.0,Cultural Activities,2021-07-26,E07000008,E14000617,Cambridgeshire,2021-08-23,Cultural Activities,Natural Gas,,,,11415,100,199,119,70,0,0.0,815.0,785.0,262.0,257.0,0.0,0.0,Y,,2.0,5.0,Heating and Natural Ventilation,H4; ,"C010 Fitzwilliam Museum, Fitzwilliam Museum, Trumpington Street",Cambridge,Cambridge,CAMBRIDGE,2021-03-31,2020-12-31,2021-08-23 10:50:55,Standard Occupancy,10002565560,Energy Assessor
20341270542019091914084813010280,MAIN BLOCK,Chesterton Community College,Gilbert Road,CB4 3NY,455247010001,56.0,96.0,103.0,C,246.0,306.0,0.0,Dry Sports And Leisure Facility; Fitness And Health Centre; Schools And Seasonal Public Buildings; Swimming Pool Centre,2019-08-27,E07000008,E14000617,Cambridgeshire County,2019-09-19,Schools And Seasonal Public Buildings,Natural Gas,,,,13330,118,220,34,58,0,0.0,377.0,409.0,284.0,288.0,0.0,0.0,Yes,,2.0,1.0,Heating and Natural Ventilation,H8; H7; S3; H6;,"MAIN BLOCK, Chesterton Community College, Gilbert Road",Cambridge,Cambridge,CAMBRIDGE,2019-07-20,2019-04-30,2019-09-19 14:08:48,Standard Occupancy,200004213272,Address Matched
106788600942015111215485111800210,,University of Cambridge,Atlas & Canteen Building,CB3 0EL,394020810000,82.0,,,D,55.0,44.0,0.0,Storage Facility,2015-09-29,E07000008,E14000617,Cambridgeshire County,2015-11-12,Storage Facility,Natural Gas,,,,2509,91,150,40,35,0,0.0,,,,,,,No,,,4.0,Heating and Natural Ventilation,W4;,"University of Cambridge, Atlas & Canteen Building",Cambridge,Cambridge,CAMBRIDGE,2015-03-31,2014-12-31,2015-11-12 15:48:51,Standard Occupancy,,
